4977,Huntsville Floral & Gifts,Huntsville,AR,72740,123 Edith Ave Ste 4,Madison,(479) 738-1717,N/A,Teresa Thompson,Owner,Female,1,105185,Business Consultants,,
4978,Craving Station Vendors LLC,New London,WI,54961,E8156 Ritchie Ln,Waupaca,(920) 982-3814,N/A,Lisa Laughlin,Owner,Female,1,104773,Automatic Merchandising Machine Operators,,
4979,Double G Vending,Ionia,MI,48846,2746 Lyle Rd,Ionia,(616) 522-0050,N/A,Fred Grand-Girard,Owner,Male,1,103803,Automatic Merchandising Machine Operators,,
4980,N & M Amusement Co,Perry,OK,73077,150 E Cedar St,Noble,(580) 336-4244,N/A,Grady Parmley,Owner,Male,1,102980,Automatic Merchandising Machine Operators,,
4981,Bowen Vending & Coffee Services,Jackson,TN,38305,319 Vann Dr,Madison,(901) 336-0553,N/A,Shane Bowen,Owner,Male,1,97651,Automatic Merchandising Machine Operators,,
4982,Kwik Wash Laundries LP,Amarillo,TX,79109,6654 Canyon Dr Ste 3,Randall,(806) 353-5400,(806) 353-5400, ,,,1,90090,Coin-Operated Laundries & Dry-Cleaning,,
4983,Marina Carbonics,Studio City,CA,91604,12700 Ventura Blvd Ste 350,Los Angeles,(310) 823-8097,N/A,Leouta Buchanan,Owner,Unknown,1,81563,Repair Shops & Related Services,,
4984,A Better Choice Vending Services,Woodstock,GA,30188,9880 Main St,Cherokee,(770) 516-4264,N/A,C Boll,Owner,Unknown,1,71695,"Candy, Nut, & Confectionery Stores",,
4985,B & V Vending,Enid,OK,73703,2821 Constitution Ave,Garfield,(580) 977-8550,N/A,William Godding,Owner,Male,1,63314,"Candy, Nut, & Confectionery Stores",,
4986,American Food & Vending,Williamsport,PA,17701,410 E 3rd St,Lycoming,(570) 567-7829,N/A, ,,,9,N/A,Household Appliance Stores,,
4987,Denver Urban Gardens,Denver,CO,80205,3377 Blake St Ste 113,Denver,(303) 292-9900,N/A,Michael Buchenau,Executive Officer,Male,25,N/A,Retail Stores,,
4988,Lincoln County Vending,Fayetteville,TN,37334,605 Green St,Lincoln,(931) 438-8825,(931) 438-8825, ,,,8,N/A,Government Legislative Offices,,
4989,Dublin Bottling Works,Dublin,TX,76446,105 E Elm St,Erath,(254) 445-3466,N/A, ,,,7,N/A,Museums,,
4990,Creative Sewing Center,San Antonio,TX,78216,11777 West Ave,Bexar,(210) 344-0791,N/A,Vince Soll,Owner,Male,3,N/A,Vocational Schools,,
4991,Lincoln County Vending,Shelbyville,TN,37160,901 W Jackson St,Bedford,(931) 684-0052,N/A, ,,,39,N/A,Government Legislative Offices,,
4992,Fat Alberts,Wichita Falls,TX,76308,4011 Rhea Rd Ste B,Wichita,(940) 692-7074,(940) 692-0524, ,,,19,N/A,Computer Maintenance Service & Repair,,
4993,Romoland Elementary School,Riverside,CA,92504,3240 Monroe St,Riverside,(951) 928-5780,N/A, ,,,60,N/A,Elementary & Secondary Schools,,
4994,Veterans Affairs Department of,Washington,DC,20422,5 Church Cir,District Of Columbia,(240) 439-8496,N/A, ,,,264,N/A,Automatic Merchandising Machine Operators,,
4995,Coinstar,Edison,NJ,8837,1049 Us Highway 1,Middlesex,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
4996,Coinstar,Newtown Square,PA,19073,4855 W Chester Pike,Delaware,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
4997,Coinstar,Clemmons,NC,27012,1430 River Ridge Dr,Davidson,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
4998,Coinstar,Salem,NJ,8079,457 E Broadway,Salem,(800) 928-2274,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
4999,Coinstar,Cincinnati,OH,45209,3872 Paxton Ave,Hamilton,(800) 928-2274,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5000,Coinstar,Waxhaw,NC,28173,1301 N Broome St,Union,(800) 928-2274,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5001,Coinstar,Burnsville,NC,28714,160 Reservoir Rd,Yancey,(800) 928-2274,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5002,Coinstar,Statesville,NC,28625,2187 Old Mountain Rd,Iredell,(800) 928-2274,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5003,Coinstar,Aberdeen,NC,28315,2201 Pinehurst Plz,Moore,(800) 928-2274,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5004,Coinstar,Kernersville,NC,27284,535 Nelson St,Forsyth,(800) 928-2274,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5005,Coinstar,Murfreesboro,NC,27855,851 W Main St,Hertford,(800) 928-2274,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5006,Coinstar,Hazlet,NJ,7730,3020 State Route 35,Monmouth,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5007,Coinstar,Dayton,OH,45426,5495 Salem Ave,Montgomery,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5008,Coinstar,Fairfield,OH,45014,5065 Pleasant Ave,Butler,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5009,Coinstar,Philadelphia,PA,19154,1 Franklin Mills Blvd,Philadelphia,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5010,Coinstar,York,PA,17402,3611 E Market St,York,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5011,Coinstar,Morrisville,PA,19067,550 W Trenton Ave,Bucks,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5012,Coinstar,New Castle,PA,16101,201 S Jefferson St,Lawrence,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5013,Coinstar,Johnstown,PA,15904,125 Donald Ln,Cambria,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5014,Coinstar,Chalfont,PA,18914,219 W Butler Ave,Bucks,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5015,Coinstar,Easton,PA,18042,2431 Butler St,Northampton,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5016,Coinstar,Philadelphia,PA,19115,9303 Krewstown Rd,Philadelphia,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5017,Coinstar,Pittsburgh,PA,15205,1201 Foster Ave,Allegheny,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5018,Coinstar,Beaver,PA,15009,4935 Tuscarawas Rd,Beaver,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5019,Coinstar,Goldsboro,NC,27530,1322 W Grantham St,Wayne,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5020,Coinstar,Louisburg,NC,27549,146 Wade Ave,Franklin,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5021,Coinstar,Marion,NC,28752,162 N Main St,Mcdowell,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5022,Coinstar,Pisgah Forest,NC,28768,41 Forest Gate Dr,Transylvania,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5023,Coinstar,Asheville,NC,28803,5 Olde Eastwood Village Blvd,Buncombe,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5024,Coinstar,Belmont,NC,28012,602 Park St,Gaston,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5025,Coinstar,Candler,NC,28715,907 Smoky Park Hwy,Buncombe,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5026,Coinstar,Charlotte,NC,28270,9848 Monroe Rd,Mecklenburg,N/A,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5027,Coinstar,Gastonia,NC,28054,2204 Union Rd,Gaston,(800) 928-2274,N/A, ,,,,N/A,Automatic Merchandising Machine Operators,,
5028,Northern Michigan Vending,Marquette,MI,49855,120 W Furnace St,Marquette,(906) 226-3381,N/A, ,,,15,1577330,Book Stores,,
5029,Canteen Vending Service,Upper Marlboro,MD,20774,301 Largo Rd,Prince Georges,(301) 499-2412,N/A, ,,,11,1574087,Automatic Merchandising Machine Operators,,
5030,MSC Vending,Oxon Hill,MD,20745,1727 Iverson St,Prince Georges,(301) 423-9492,N/A, ,,,11,1574087,Automatic Merchandising Machine Operators,,
5031,L & L Delivery Inc,Warrenton,VA,20187,7127 Lineweaver Rd,Fauquier,(540) 428-0011,(540) 428-0016,Lester Lauber,Owner,Male,11,1574087,Automatic Merchandising Machine Operators,,
5032,Spartan Vending Co,Bethesda,MD,20817,6701 Democracy Blvd,Montgomery,(301) 214-9098,N/A, ,,,11,1574087,Automatic Merchandising Machine Operators,,
5033,Potomac Vending Service,Derwood,MD,20855,15930 Derwood Rd,Montgomery,(301) 702-1267,N/A,Carlsen Knight,Executive Officer,Unknown,11,1574087,Automatic Merchandising Machine Operators,,
5034,Zeer Enterprises,Reston,VA,20191,10804 Winter Corn Ln,Fairfax,(703) 620-0429,N/A, ,,,11,1574087,Automatic Merchandising Machine Operators,,
5035,Matrix Industries,Sterling,VA,20166,45662 Terminal Dr Ste 130,Loudoun,(703) 834-3615,(703) 709-6366,Bob Walther,Owner,Male,11,1574087,Automatic Merchandising Machine Operators,,
5036,Star Vending Services,Waldorf,MD,20602,3442 Rockefeller Ct,Charles,(301) 645-6695,N/A, ,,,11,1574087,Automatic Merchandising Machine Operators,,
5037,Surebet Services,Ranson,WV,25438,180 Wescott Dr,Jefferson,(304) 724-5293,N/A,Scott Bridgeforth,Owner,Male,11,1574087,Automatic Merchandising Machine Operators,,
5038,Quality Vending Inc,Woodbridge,VA,22191,14613 Featherstone Rd,Prince William,(703) 910-4815,N/A, ,,,11,1574087,Automatic Merchandising Machine Operators,,
5039,Thomas Vending Service,Damascus,MD,20872,26308 Purdum Rd,Montgomery,(301) 391-6126,N/A,G Thomas,Owner,Unknown,11,1574087,Automatic Merchandising Machine Operators,,
5040,Campbell Vending,Fredericksburg,VA,22401,2301 Airport Ave,Fredericksburg City,(540) 891-9044,N/A,Thomas Campbell,President,Male,11,1574087,Automatic Merchandising Machine Operators,,
5041,Father & Sons Vending LLC,Silver Spring,MD,20901,9107 Wire Ave,Montgomery,(202) 834-5998,N/A, ,,,11,1574087,Automatic Merchandising Machine Operators,,
5042,Vap Inc,District Heights,MD,20747,7810 Cryden Way,Prince Georges,(301) 568-0478,(301) 568-1685,Charles Smilley,Owner,Male,11,1574087,Automatic Merchandising Machine Operators,,
5043,Canteen,Suitland,MD,20746,4501 Auth Pl Ste A,Prince Georges,(301) 702-1267,N/A, ,,,11,1574087,Automatic Merchandising Machine Operators,,
5044,2 Oclock Vending LLP,Upper Marlboro,MD,20774,2809 Foxglove Way,Prince Georges,(202) 746-3457,N/A,Liesl Semper,Manager,Female,11,1574087,Automatic Merchandising Machine Operators,,
5045,Larsen Vending,Phoenix,AZ,85019,3824 N 40th Ave Ste 1,Maricopa,(602) 257-8727,N/A,Doug Larsen,Owner,Male,13,1573731,Automatic Merchandising Machine Operators,,
5046,Camel Back Vending,Phoenix,AZ,85017,3025 N 33rd Ave,Maricopa,(602) 278-5330,N/A,Mike Glimtse,Owner,Male,13,1573731,Automatic Merchandising Machine Operators,,
5047,Jackson Trail Vending & Coffee Service,Hoschton,GA,30548,7262 Jackson Trail Rd,Jackson,(706) 654-2749,N/A,Mitchell Clark,Owner,Male,5,1573658,Pharmacies,,
5048,Unisource Business Services,Memphis,TN,38134,1825 Vanderhorn Dr,Shelby,(901) 384-4361,N/A,Jimmy Larson,Owner,Male,14,1571693,Automatic Merchandising Machine Operators,,
5049,January Service Co,Memphis,TN,38134,5550 Pleasant View Rd,Shelby,(901) 373-4433,(901) 373-6257,Robert January,Chief Executive Officer,Male,14,1571693,Automatic Merchandising Machine Operators,,
5050,Central Vending Inc,Lake Geneva,WI,53147,N3476 County Road H Lowr,Walworth,(262) 248-6300,(262) 248-2887,Erik Seaver,President,Male,15,1571594,Automatic Merchandising Machine Operators,,
5051,Steamboat Frame Works LLC,Steamboat Springs,CO,80487,2538 Copper Ridge Dr Unit 8a,Routt,(970) 879-9977,N/A,Mindy Williams,Owner,Female,9,1570774,Retail Stores,,
5052,Central Oregon Lacrosse,Bend,OR,97702,130 Sw Century Dr,Deschutes,(541) 312-3232,N/A,Joe Kerwin,Manager,Male,9,1570774,Retail Stores,,
5053,Valley Vending,Missoula,MT,59801,1924 North Ave W,Missoula,(406) 728-1351,N/A,Guy Bingham,Manager,Male,9,1568977,Retail Stores,,
5054,Leja Distributor Coin Operated,Abrams,WI,54101,3048 County Road Ee,Oconto,(920) 826-5229,(920) 826-5757,Ken Leja,Owner,Male,14,1567738,Automatic Merchandising Machine Operators,,
5055,Coastline Vending,Jacksonville,FL,32216,5123 Stepp Ave,Duval,(904) 733-3050,(904) 731-1143,Michael Collins,Owner,Male,9,1567180,Retail Stores,,
5056,Lakeside Music LLC,Kenosha,WI,53140,930 Washington Rd,Kenosha,(262) 657-4333,N/A,Bruce Dentice,Owner,Male,12,1564816,Automatic Merchandising Machine Operators,,
5057,Local Vending Service Inc,Franklin Park,IL,60131,1051 Waveland Ave,Cook,(630) 766-9300,(630) 766-9303,Mike Wojcik,President,Male,12,1564816,Automatic Merchandising Machine Operators,,
5058,Tru-Brew Coffee Service,Hatboro,PA,19040,387 Springdale Ave,Montgomery,(215) 441-0110,N/A,Christian Wurst,Owner,Male,8,1558286,Retail Stores,,
5059,Palm Coast Pet Clinic,Palm Coast,FL,32137,5 Utility Dr Ste 20,Flagler,(386) 597-2905,N/A, ,,,9,1556562,Retail Stores,,
5060,C & C Vending,Napa,CA,94559,21 Julian Ave,Napa,(707) 337-7805,N/A,Chris McCrindle,President,Unknown,11,1555851,Automatic Merchandising Machine Operators,,
5061,Sunflower House Enterprises,American Canyon,CA,94503,679 Jameson Canyon Rd,Napa,(707) 256-3890,N/A,Michael Muir,Principal,Male,11,1555851,Automatic Merchandising Machine Operators,,
5062,J J Mixes,Calistoga,CA,94515,4 Foothill Blvd,Napa,(707) 942-4198,N/A,Jeannie Lafans,Principal,Female,11,1555851,Automatic Merchandising Machine Operators,,
5063,Real Time Vending Service,Yorba Linda,CA,92887,5120 Woodland Ave,Orange,(714) 692-2019,N/A, ,,,11,1553960,Automatic Merchandising Machine Operators,,
5064,Gemini Vending,South Pasadena,CA,91030,1122 Maple St,Los Angeles,(323) 257-5077,N/A,Todd Martin,President,Male,11,1553960,Automatic Merchandising Machine Operators,,
5065,Expert Vending Solutions Inc,Brea,CA,92821,10 Pointe Dr Ste 200,Orange,(954) 483-0804,N/A, ,,,11,1553960,Automatic Merchandising Machine Operators,,
5066,Investors Capital Holding,Van Nuys,CA,91406,17627 Lemay Ave,Los Angeles,(818) 343-5327,N/A, ,,,11,1553960,Automatic Merchandising Machine Operators,,
5067,Rent-A-Vender,Brea,CA,92821,546 Vanguard Way,Orange,(714) 381-0385,N/A, ,,,11,1553960,Automatic Merchandising Machine Operators,,
5068,PC Vending,Orange,CA,92867,1437 N Manzanita St Ste I,Orange,(714) 538-0835,N/A, ,,,11,1553960,Automatic Merchandising Machine Operators,,
5069,Fregoso Enterprise,Baldwin Park,CA,91706,12829 Waco St,Los Angeles,(626) 337-8905,N/A,Franck Fregoso,Owner,Male,11,1553960,Automatic Merchandising Machine Operators,,
5070,24 7 Vending,Long Beach,CA,90802,24 7th Pl,Los Angeles,(562) 981-0789,N/A,Cary Hewitt,President,Female,11,1553960,Automatic Merchandising Machine Operators,,
5071,L A Vending,Los Angeles,CA,90036,524 N La Brea Ave,Los Angeles,(323) 935-7190,N/A, ,,,11,1553960,Automatic Merchandising Machine Operators,,
5072,All Vending Mix,Los Angeles,CA,90040,3525 Greenwood Ave,Los Angeles,(323) 816-1561,N/A, ,,,11,1553960,Automatic Merchandising Machine Operators,,
5073,Saddleback Vending,Santa Ana,CA,92707,1215 E Pomona St Ste E,Orange,(714) 834-1795,N/A,Fred Braver,Owner,Male,11,1553960,Automatic Merchandising Machine Operators,,
5074,Tri Star Vending,Alhambra,CA,91803,507 S Palm Ave,Los Angeles,(626) 282-5044,N/A,Gary Yamauchi,Owner,Male,11,1553960,Automatic Merchandising Machine Operators,,
5075,Arias Music Co,Los Angeles,CA,90021,1108 E 7th St,Los Angeles,(213) 627-3051,N/A,Richard Garcia,Owner,Male,11,1553960,Automatic Merchandising Machine Operators,,
5076,Amusement Vendors,Los Angeles,CA,90016,5651 Bowesfield St,Los Angeles,(323) 937-2490,(323) 965-7914,Ezra Bolds,Owner,Male,11,1553960,Automatic Merchandising Machine Operators,,
5077,Energy Vending,Palos Verdes Peninsula,CA,90274,550 Deep Valley Dr,Los Angeles,(310) 378-8045,N/A,Ken Dunn,Owner,Male,11,1553960,Automatic Merchandising Machine Operators,,
5078,Golden Hills Vending,Sunland,CA,91040,11030 Rhodesia Ave,Los Angeles,(818) 601-4622,N/A,Brenda McAlpine,Owner,Female,11,1553960,Automatic Merchandising Machine Operators,,
5079,Favorite Vending,Tustin,CA,92782,146 Liberty St,Orange,(714) 721-6487,N/A,Jose Asido,Principal,Unknown,11,1553960,Automatic Merchandising Machine Operators,,
5080,Gumballs Galore,Glendora,CA,91741,1246 E Carroll Ave,Los Angeles,(626) 963-1738,N/A,David Plumb,Owner,Male,11,1553960,Automatic Merchandising Machine Operators,,
5081,Gumball Vending Inc,Tustin,CA,92782,2028 Cherokee,Orange,(714) 585-4490,N/A,Chris Smith,President,Unknown,11,1553960,Automatic Merchandising Machine Operators,,
5082,Gussy's Vending & Snacks,Los Angeles,CA,90048,450 Arnaz Dr,Los Angeles,(310) 274-3870,N/A,Gus Hilal,Owner,Male,11,1553960,Automatic Merchandising Machine Operators,,
5083,Future Vending,Newhall,CA,91321,26530 Kandi Ct,Los Angeles,(661) 251-1673,N/A,Kelley Warnke,Principal,Unknown,11,1553960,Automatic Merchandising Machine Operators,,
5084,B P M Vending,Los Angeles,CA,90016,3037 Somerset Dr,Los Angeles,(323) 774-4161,N/A,Brian Matthews,Owner,Male,11,1553960,Automatic Merchandising Machine Operators,,
5085,Absolute Choice Vending,Orange,CA,92867,2439 E Vista Ridge Dr,Orange,(714) 651-0483,N/A,Matt Trujillo,Owner,Male,11,1553960,Automatic Merchandising Machine Operators,,
5086,Absolute Vending,Anaheim,CA,92807,536 S Tumbleweed Rd,Orange,(714) 283-0316,N/A,Bruce Nesmith,Owner,Male,11,1553960,Automatic Merchandising Machine Operators,,
5087,B & C Vending,Culver City,CA,90232,6231 Hetzler Rd,Los Angeles,(310) 204-5924,N/A,William Maxwell,Owner,Male,11,1553960,Automatic Merchandising Machine Operators,,
5088,Beach Cities Vending,Compton,CA,90221,3035 E Harcourt St,Los Angeles,(310) 433-0495,N/A,Sheri O'Neill,Chief Executive Officer,Female,11,1553960,Automatic Merchandising Machine Operators,,
5089,Bill Anderson Distribution,Bellflower,CA,90706,14950 Lakewood Blvd Ste E,Los Angeles,(562) 243-5976,N/A,Bill Anderson,Owner,Male,11,1553960,Automatic Merchandising Machine Operators,,
5090,American Office Snacks,Long Beach,CA,90804,4424 E 14th St,Los Angeles,(562) 985-1037,N/A,Barbara Steelman,President,Female,11,1553960,Automatic Merchandising Machine Operators,,
5091,Avalon Vending,Long Beach,CA,90808,3761 N Greenbrier Rd,Los Angeles,(562) 500-0295,N/A,Anna Manzo,Manager,Female,11,1553960,Automatic Merchandising Machine Operators,,
5092,Av Vending,Lancaster,CA,93535,1626 Granville Way,Los Angeles,(661) 206-5966,N/A,Jason Jump,Principal,Male,11,1553960,Automatic Merchandising Machine Operators,,
5093,California Home Fitness,Pasadena,CA,91107,3700 E Colorado Blvd,Los Angeles,(626) 405-1787,N/A, ,,,11,1553960,Automatic Merchandising Machine Operators,,
5094,24seven Vending US Inc,Irvine,CA,92606,16842 Von Karman Ave,Orange,(949) 296-1055,N/A, ,,,11,1553960,Automatic Merchandising Machine Operators,,
5095,Coinservco,Orange,CA,92865,4056 N Gayle St,Orange,(714) 998-9505,N/A,P Cox,Owner,Unknown,11,1553960,Automatic Merchandising Machine Operators,,
5096,Frontier Vending Co,Santa Clarita,CA,91390,35035 Hilltop Ter,Los Angeles,(661) 269-0523,N/A,Sharon Powell,Owner,Female,11,1553960,Automatic Merchandising Machine Operators,,
5097,Rose Sweet Vending,Carson,CA,90745,176 E Clarion Dr,Los Angeles,(310) 513-1038,N/A,Leonard Barela,Owner,Male,11,1553960,Automatic Merchandising Machine Operators,,
5098,Santa Clarita Concessions Inc,Santa Clarita,CA,91350,21554 Golden Triangle Rd,Los Angeles,(661) 259-7310,(661) 259-1440,Lisa Burke,Owner,Female,11,1553960,Automatic Merchandising Machine Operators,,
5099,Snackfresh Vending,Irvine,CA,92620,27 Canyon Sage,Orange,(714) 731-5088,N/A,David Mah,Principal,Male,11,1553960,Automatic Merchandising Machine Operators,,
5100,Agile Vending,Westminster,CA,92683,9961 Cheshire Ave,Orange,(714) 839-2646,N/A,Javad Arain,Principal,Male,11,1553960,Automatic Merchandising Machine Operators,,
5101,Ags Snacks & Drinks,Fullerton,CA,92833,138 Thompson Ave,Orange,(714) 992-0309,N/A,Arthur Ramirez,Owner,Male,11,1553960,Automatic Merchandising Machine Operators,,
5102,Mo Vending,West Covina,CA,91791,17113 E Francisquito Ave,Los Angeles,(626) 916-0076,N/A,Mark Oso,Owner,Male,11,1553960,Automatic Merchandising Machine Operators,,
5103,JB Vending,Los Angeles,CA,90043,3414 W 75th St,Los Angeles,(323) 759-8612,N/A,Julius Bowe,Principal,Male,11,1553960,Automatic Merchandising Machine Operators,,
5104,Vending Enterprises Inc,Los Alamitos,CA,90720,3011 Hillrose Dr,Orange,(562) 430-9775,N/A,Richard Leff,President,Male,11,1553960,Automatic Merchandising Machine Operators,,
5105,Vending-La Service,Gardena,CA,90248,17510 S Figueroa St,Los Angeles,(562) 653-6151,N/A,F Garrett,President,Unknown,11,1553960,Automatic Merchandising Machine Operators,,
5106,Vendon,Fullerton,CA,92831,2224 N Derek Dr,Orange,(714) 396-9559,N/A,Don Breiner,Owner,Male,11,1553960,Automatic Merchandising Machine Operators,,
5107,World Vending Source,Gardena,CA,90248,539 W Rosecrans Ave,Los Angeles,(310) 217-8863,(310) 532-3370,Bobby Chou,Owner,Unknown,11,1553960,Automatic Merchandising Machine Operators,,
